,Sex,State,Age Group,Year,Deaths_x,Population,Crude Rate_x,Deaths_y,Crude Rate_y
20290,,Kansas,25-29 yrs,2006.0,S,172701,0.0,S,0.0
20291,Males,Kansas,30-34 yrs,2006.0,0,87158,0.0,0,0.0
20292,Females,Kansas,30-34 yrs,2006.0,0,83278,0.0,0,0.0
20293,,Kansas,30-34 yrs,2006.0,0,170436,0.0,0,0.0
20294,Males,Kansas,35-39 yrs,2006.0,0,88636,0.0,0,0.0
20295,Females,Kansas,35-39 yrs,2006.0,0,87122,0.0,0,0.0
20296,,Kansas,35-39 yrs,2006.0,0,175758,0.0,12,6.83
20297,Males,Kansas,40-44 yrs,2006.0,0,97183,0.0,0,0.0
20298,Females,Kansas,40-44 yrs,2006.0,0,97629,0.0,0,0.0
20299,,Kansas,40-44 yrs,2006.0,0,194812,0.0,0,0.0
20300,Males,Kansas,45-49 yrs,2006.0,0,103686,0.0,11,10.61
20301,Females,Kansas,45-49 yrs,2006.0,0,105264,0.0,0,0.0
20302,,Kansas,45-49 yrs,2006.0,10,208950,4.79,S,0.0
20303,Males,Kansas,50-54 yrs,2006.0,0,96373,0.0,0,0.0
20304,Females,Kansas,50-54 yrs,2006.0,0,97327,0.0,0,0.0
20305,,Kansas,50-54 yrs,2006.0,0,193700,0.0,0,0.0
20306,Males,Kansas,55-59 yrs,2006.0,0,83061,0.0,0,0.0
20307,Females,Kansas,55-59 yrs,2006.0,0,83899,0.0,0,0.0
20308,,Kansas,55-59 yrs,2006.0,0,166960,0.0,0,0.0
20309,Males,Kansas,60-64 yrs,2006.0,0,57853,0.0,0,0.0
20310,Females,Kansas,60-64 yrs,2006.0,0,60645,0.0,0,0.0
20311,,Kansas,60-64 yrs,2006.0,0,118498,0.0,0,0.0
20312,Males,Kansas,65-69 yrs,2006.0,0,44173,0.0,0,0.0
20313,Females,Kansas,65-69 yrs,2006.0,0,49538,0.0,0,0.0
20314,,Kansas,65-69 yrs,2006.0,0,93711,0.0,0,0.0
20315,Males,Kansas,70-74 yrs,2006.0,0,36340,0.0,0,0.0
20316,Females,Kansas,70-74 yrs,2006.0,0,43625,0.0,0,0.0
20317,,Kansas,70-74 yrs,2006.0,0,79965,0.0,0,0.0
20318,Males,Kansas,75-79 yrs,2006.0,0,31124,0.0,0,0.0
20319,Females,Kansas,75-79 yrs,2006.0,0,41249,0.0,0,0.0
20320,,Kansas,75-79 yrs,2006.0,0,72373,0.0,0,0.0
20321,Males,Kansas,80-84 yrs,2006.0,0,22922,0.0,0,0.0
20322,Females,Kansas,80-84 yrs,2006.0,0,34818,0.0,0,0.0
20323,,Kansas,80-84 yrs,2006.0,0,57740,0.0,0,0.0
20324,Males,Kansas,85+ yrs,2006.0,0,17040,0.0,0,0.0
20325,Females,Kansas,85+ yrs,2006.0,0,38579,0.0,0,0.0
20326,,Kansas,85+ yrs,2006.0,0,55619,0.0,0,0.0
20327,Males,Kentucky,00-04 yrs,2006.0,0,140041,0.0,0,0.0
20328,Females,Kentucky,00-04 yrs,2006.0,0,133513,0.0,0,0.0
20329,,Kentucky,00-04 yrs,2006.0,0,273554,0.0,13,4.75
20330,Males,Kentucky,05-09 yrs,2006.0,0,140756,0.0,0,0.0
20331,Females,Kentucky,05-09 yrs,2006.0,0,134191,0.0,0,0.0
20332,,Kentucky,05-09 yrs,2006.0,0,274947,0.0,0,0.0
20333,Males,Kentucky,10-14 yrs,2006.0,0,146918,0.0,0,0.0
20334,Females,Kentucky,10-14 yrs,2006.0,0,138900,0.0,0,0.0
20335,,Kentucky,10-14 yrs,2006.0,0,285818,0.0,0,0.0
20336,Males,Kentucky,15-19 yrs,2006.0,0,150161,0.0,0,0.0
20337,Females,Kentucky,15-19 yrs,2006.0,0,141657,0.0,0,0.0
20338,,Kentucky,15-19 yrs,2006.0,0,291818,0.0,13,4.45
20339,Males,Kentucky,20-24 yrs,2006.0,19,147539,12.88,24,16.27
20340,Females,Kentucky,20-24 yrs,2006.0,0,142648,0.0,0,0.0
20341,,Kentucky,20-24 yrs,2006.0,S,290187,0.0,S,0.0
20342,Males,Kentucky,25-29 yrs,2006.0,15,140631,10.67,22,15.64
20343,Females,Kentucky,25-29 yrs,2006.0,0,141836,0.0,0,0.0
20344,,Kentucky,25-29 yrs,2006.0,S,282467,0.0,S,0.0
20345,Males,Kentucky,30-34 yrs,2006.0,13,137447,9.46,18,13.1
20346,Females,Kentucky,30-34 yrs,2006.0,0,135155,0.0,0,0.0
20347,,Kentucky,30-34 yrs,2006.0,S,272602,0.0,S,0.0
20348,Males,Kentucky,35-39 yrs,2006.0,12,146785,8.18,18,12.26
20349,Females,Kentucky,35-39 yrs,2006.0,0,146160,0.0,0,0.0
20350,,Kentucky,35-39 yrs,2006.0,S,292945,0.0,S,0.0
20351,Males,Kentucky,40-44 yrs,2006.0,11,155920,7.05,14,8.98
20352,Females,Kentucky,40-44 yrs,2006.0,0,158607,0.0,0,0.0
20353,,Kentucky,40-44 yrs,2006.0,S,314527,0.0,S,0.0
20354,Males,Kentucky,45-49 yrs,2006.0,0,159818,0.0,0,0.0
20355,Females,Kentucky,45-49 yrs,2006.0,0,164987,0.0,0,0.0
20356,,Kentucky,45-49 yrs,2006.0,0,324805,0.0,0,0.0
20357,Males,Kentucky,50-54 yrs,2006.0,0,147271,0.0,0,0.0
20358,Females,Kentucky,50-54 yrs,2006.0,0,152528,0.0,0,0.0
20359,,Kentucky,50-54 yrs,2006.0,0,299799,0.0,0,0.0
20360,Males,Kentucky,55-59 yrs,2006.0,0,133818,0.0,0,0.0
20361,Females,Kentucky,55-59 yrs,2006.0,0,140896,0.0,0,0.0
20362,,Kentucky,55-59 yrs,2006.0,0,274714,0.0,0,0.0
20363,Males,Kentucky,60-64 yrs,2006.0,0,97577,0.0,0,0.0
20364,Females,Kentucky,60-64 yrs,2006.0,0,105194,0.0,0,0.0
20365,,Kentucky,60-64 yrs,2006.0,0,202771,0.0,0,0.0
20366,Males,Kentucky,65-69 yrs,2006.0,0,76169,0.0,0,0.0
20367,Females,Kentucky,65-69 yrs,2006.0,0,86570,0.0,0,0.0
20368,,Kentucky,65-69 yrs,2006.0,0,162739,0.0,0,0.0
20369,Males,Kentucky,70-74 yrs,2006.0,0,58374,0.0,0,0.0
20370,Females,Kentucky,70-74 yrs,2006.0,0,71473,0.0,0,0.0
20371,,Kentucky,70-74 yrs,2006.0,0,129847,0.0,0,0.0
20372,Males,Kentucky,75-79 yrs,2006.0,0,44041,0.0,0,0.0
20373,Females,Kentucky,75-79 yrs,2006.0,0,62004,0.0,0,0.0
20374,,Kentucky,75-79 yrs,2006.0,0,106045,0.0,0,0.0
20375,Males,Kentucky,80-84 yrs,2006.0,0,28803,0.0,0,0.0
20376,Females,Kentucky,80-84 yrs,2006.0,0,47863,0.0,0,0.0
20377,,Kentucky,80-84 yrs,2006.0,0,76666,0.0,0,0.0
20378,Males,Kentucky,85+ yrs,2006.0,0,18074,0.0,0,0.0
20379,Females,Kentucky,85+ yrs,2006.0,0,44914,0.0,0,0.0
20380,,Kentucky,85+ yrs,2006.0,0,62988,0.0,0,0.0
20381,Males,Louisiana,00-04 yrs,2006.0,0,147038,0.0,0,0.0
20382,Females,Louisiana,00-04 yrs,2006.0,0,141244,0.0,0,0.0
20383,,Louisiana,00-04 yrs,2006.0,0,288282,0.0,14,4.86
20384,Males,Louisiana,05-09 yrs,2006.0,0,146482,0.0,0,0.0
20385,Females,Louisiana,05-09 yrs,2006.0,0,142114,0.0,0,0.0
20386,,Louisiana,05-09 yrs,2006.0,0,288596,0.0,0,0.0
20387,Males,Louisiana,10-14 yrs,2006.0,0,156515,0.0,0,0.0
20388,Females,Louisiana,10-14 yrs,2006.0,0,149530,0.0,0,0.0
20389,,Louisiana,10-14 yrs,2006.0,0,306045,0.0,0,0.0
20390,Males,Louisiana,15-19 yrs,2006.0,66,165476,39.88,72,43.51
20391,Females,Louisiana,15-19 yrs,2006.0,0,160905,0.0,0,0.0
20392,,Louisiana,15-19 yrs,2006.0,S,326381,0.0,S,0.0
20393,Males,Louisiana,20-24 yrs,2006.0,100,165288,60.5,107,64.74
20394,Females,Louisiana,20-24 yrs,2006.0,0,163849,0.0,11,6.71
20395,,Louisiana,20-24 yrs,2006.0,S,329137,0.0,118,35.85
20396,Males,Louisiana,25-29 yrs,2006.0,73,149565,48.81,77,51.48
20397,Females,Louisiana,25-29 yrs,2006.0,10,151176,6.61,11,7.28
20398,,Louisiana,25-29 yrs,2006.0,83,300741,27.6,88,29.26
20399,Males,Louisiana,30-34 yrs,2006.0,44,128806,34.16,50,38.82
20400,Females,Louisiana,30-34 yrs,2006.0,0,130715,0.0,0,0.0
20401,,Louisiana,30-34 yrs,2006.0,S,259521,0.0,S,0.0
20402,Males,Louisiana,35-39 yrs,2006.0,23,138969,16.55,28,20.15
20403,Females,Louisiana,35-39 yrs,2006.0,0,142649,0.0,0,0.0
20404,,Louisiana,35-39 yrs,2006.0,S,281618,0.0,S,0.0
20405,Males,Louisiana,40-44 yrs,2006.0,24,151591,15.83,34,22.43
20406,Females,Louisiana,40-44 yrs,2006.0,0,158571,0.0,0,0.0
20407,,Louisiana,40-44 yrs,2006.0,S,310162,0.0,S,0.0
20408,Males,Louisiana,45-49 yrs,2006.0,23,161244,14.26,35,21.71
20409,Females,Louisiana,45-49 yrs,2006.0,0,166981,0.0,0,0.0
20410,,Louisiana,45-49 yrs,2006.0,S,328225,0.0,S,0.0
20411,Males,Louisiana,50-54 yrs,2006.0,11,148785,7.39,17,11.43
20412,Females,Louisiana,50-54 yrs,2006.0,0,155493,0.0,0,0.0
20413,,Louisiana,50-54 yrs,2006.0,S,304278,0.0,S,0.0
20414,Males,Louisiana,55-59 yrs,2006.0,10,131006,7.63,19,14.5
20415,Females,Louisiana,55-59 yrs,2006.0,0,137925,0.0,0,0.0
20416,,Louisiana,55-59 yrs,2006.0,S,268931,0.0,S,0.0
20417,Males,Louisiana,60-64 yrs,2006.0,0,92359,0.0,0,0.0
20418,Females,Louisiana,60-64 yrs,2006.0,0,102629,0.0,0,0.0
20419,,Louisiana,60-64 yrs,2006.0,0,194988,0.0,0,0.0
20420,Males,Louisiana,65-69 yrs,2006.0,0,71958,0.0,0,0.0
20421,Females,Louisiana,65-69 yrs,2006.0,0,83088,0.0,0,0.0
20422,,Louisiana,65-69 yrs,2006.0,0,155046,0.0,0,0.0
20423,Males,Louisiana,70-74 yrs,2006.0,0,55135,0.0,0,0.0
20424,Females,Louisiana,70-74 yrs,2006.0,0,69337,0.0,0,0.0
20425,,Louisiana,70-74 yrs,2006.0,0,124472,0.0,0,0.0
20426,Males,Louisiana,75-79 yrs,2006.0,0,42859,0.0,0,0.0
20427,Females,Louisiana,75-79 yrs,2006.0,0,60800,0.0,0,0.0
20428,,Louisiana,75-79 yrs,2006.0,0,103659,0.0,0,0.0
20429,Males,Louisiana,80-84 yrs,2006.0,0,27922,0.0,0,0.0
20430,Females,Louisiana,80-84 yrs,2006.0,0,45957,0.0,0,0.0
20431,,Louisiana,80-84 yrs,2006.0,0,73879,0.0,0,0.0
20432,Males,Louisiana,85+ yrs,2006.0,0,17595,0.0,0,0.0
20433,Females,Louisiana,85+ yrs,2006.0,0,41109,0.0,0,0.0
20434,,Louisiana,85+ yrs,2006.0,0,58704,0.0,0,0.0
20435,Males,Louisiana,Unknown yrs,2006.0,0,.,0.0,0,0.0
20436,,Louisiana,Unknown yrs,2006.0,0,.,0.0,0,0.0
20437,Males,Maine,00-04 yrs,2006.0,0,36489,0.0,0,0.0
20438,Females,Maine,00-04 yrs,2006.0,0,34334,0.0,0,0.0
20439,,Maine,00-04 yrs,2006.0,0,70823,0.0,0,0.0
20440,Males,Maine,05-09 yrs,2006.0,0,38581,0.0,0,0.0
20441,Females,Maine,05-09 yrs,2006.0,0,36952,0.0,0,0.0
20442,,Maine,05-09 yrs,2006.0,0,75533,0.0,0,0.0
20443,Males,Maine,10-14 yrs,2006.0,0,43919,0.0,0,0.0
20444,Females,Maine,10-14 yrs,2006.0,0,41447,0.0,0,0.0
20445,,Maine,10-14 yrs,2006.0,0,85366,0.0,0,0.0
20446,Males,Maine,15-19 yrs,2006.0,0,48663,0.0,0,0.0
20447,Females,Maine,15-19 yrs,2006.0,0,45514,0.0,0,0.0
20448,,Maine,15-19 yrs,2006.0,0,94177,0.0,0,0.0
20449,Males,Maine,20-24 yrs,2006.0,0,40904,0.0,0,0.0
20450,Females,Maine,20-24 yrs,2006.0,0,39488,0.0,0,0.0
20451,,Maine,20-24 yrs,2006.0,0,80392,0.0,0,0.0
20452,Males,Maine,25-29 yrs,2006.0,0,34710,0.0,0,0.0
20453,Females,Maine,25-29 yrs,2006.0,0,35828,0.0,0,0.0
20454,,Maine,25-29 yrs,2006.0,0,70538,0.0,0,0.0
20455,Males,Maine,30-34 yrs,2006.0,0,36051,0.0,0,0.0
20456,Females,Maine,30-34 yrs,2006.0,0,37178,0.0,0,0.0
20457,,Maine,30-34 yrs,2006.0,0,73229,0.0,0,0.0
20458,Males,Maine,35-39 yrs,2006.0,0,44134,0.0,0,0.0
20459,Females,Maine,35-39 yrs,2006.0,0,45608,0.0,0,0.0
20460,,Maine,35-39 yrs,2006.0,0,89742,0.0,0,0.0
20461,Males,Maine,40-44 yrs,2006.0,0,51274,0.0,0,0.0
20462,Females,Maine,40-44 yrs,2006.0,0,52909,0.0,0,0.0
20463,,Maine,40-44 yrs,2006.0,0,104183,0.0,0,0.0
20464,Males,Maine,45-49 yrs,2006.0,0,54730,0.0,0,0.0
20465,Females,Maine,45-49 yrs,2006.0,0,56867,0.0,0,0.0
20466,,Maine,45-49 yrs,2006.0,0,111597,0.0,0,0.0
20467,Males,Maine,50-54 yrs,2006.0,0,51458,0.0,0,0.0
20468,Females,Maine,50-54 yrs,2006.0,0,53836,0.0,0,0.0
20469,,Maine,50-54 yrs,2006.0,0,105294,0.0,0,0.0
20470,Males,Maine,55-59 yrs,2006.0,0,48359,0.0,0,0.0
20471,Females,Maine,55-59 yrs,2006.0,0,48951,0.0,0,0.0
20472,,Maine,55-59 yrs,2006.0,0,97310,0.0,0,0.0
20473,Males,Maine,60-64 yrs,2006.0,0,34940,0.0,0,0.0
20474,Females,Maine,60-64 yrs,2006.0,0,36048,0.0,0,0.0
20475,,Maine,60-64 yrs,2006.0,0,70988,0.0,0,0.0
20476,Males,Maine,65-69 yrs,2006.0,0,25726,0.0,0,0.0
20477,Females,Maine,65-69 yrs,2006.0,0,28141,0.0,0,0.0
20478,,Maine,65-69 yrs,2006.0,0,53867,0.0,0,0.0
20479,Males,Maine,70-74 yrs,2006.0,0,21174,0.0,0,0.0
20480,Females,Maine,70-74 yrs,2006.0,0,24306,0.0,0,0.0
20481,,Maine,70-74 yrs,2006.0,0,45480,0.0,0,0.0
20482,Males,Maine,75-79 yrs,2006.0,0,16890,0.0,0,0.0
20483,Females,Maine,75-79 yrs,2006.0,0,22563,0.0,0,0.0
20484,,Maine,75-79 yrs,2006.0,0,39453,0.0,0,0.0
20485,Males,Maine,80-84 yrs,2006.0,0,11441,0.0,0,0.0
20486,Females,Maine,80-84 yrs,2006.0,0,17902,0.0,0,0.0
20487,,Maine,80-84 yrs,2006.0,0,29343,0.0,0,0.0
20488,Males,Maine,85+ yrs,2006.0,0,8019,0.0,0,0.0
20489,Females,Maine,85+ yrs,2006.0,0,18285,0.0,0,0.0
20490,,Maine,85+ yrs,2006.0,0,26304,0.0,0,0.0
20491,Males,Maryland,00-04 yrs,2006.0,0,186478,0.0,10,5.36
20492,Females,Maryland,00-04 yrs,2006.0,0,179094,0.0,0,0.0
20493,,Maryland,00-04 yrs,2006.0,0,365572,0.0,S,0.0
20494,Males,Maryland,05-09 yrs,2006.0,0,182152,0.0,0,0.0
20495,Females,Maryland,05-09 yrs,2006.0,0,176091,0.0,0,0.0
20496,,Maryland,05-09 yrs,2006.0,0,358243,0.0,0,0.0
20497,Males,Maryland,10-14 yrs,2006.0,0,203878,0.0,0,0.0
20498,Females,Maryland,10-14 yrs,2006.0,0,195096,0.0,0,0.0
20499,,Maryland,10-14 yrs,2006.0,0,398974,0.0,0,0.0
20500,Males,Maryland,15-19 yrs,2006.0,58,210239,27.59,67,31.87
20501,Females,Maryland,15-19 yrs,2006.0,0,199139,0.0,0,0.0
20502,,Maryland,15-19 yrs,2006.0,S,409378,0.0,S,0.0
20503,Males,Maryland,20-24 yrs,2006.0,105,189250,55.48,120,63.41
20504,Females,Maryland,20-24 yrs,2006.0,0,182242,0.0,0,0.0
20505,,Maryland,20-24 yrs,2006.0,S,371492,0.0,S,0.0
20506,Males,Maryland,25-29 yrs,2006.0,69,181414,38.03,84,46.3
20507,Females,Maryland,25-29 yrs,2006.0,0,190231,0.0,10,5.26
20508,,Maryland,25-29 yrs,2006.0,S,371645,0.0,94,25.29
20509,Males,Maryland,30-34 yrs,2006.0,57,170980,33.34,67,39.19
20510,Females,Maryland,30-34 yrs,2006.0,0,183166,0.0,15,8.19
20511,,Maryland,30-34 yrs,2006.0,S,354146,0.0,82,23.15
20512,Males,Maryland,35-39 yrs,2006.0,47,199426,23.57,54,27.08
20513,Females,Maryland,35-39 yrs,2006.0,0,214791,0.0,0,0.0
20514,,Maryland,35-39 yrs,2006.0,S,414217,0.0,S,0.0
20515,Males,Maryland,40-44 yrs,2006.0,24,220120,10.9,32,14.54
20516,Females,Maryland,40-44 yrs,2006.0,0,238522,0.0,0,0.0
20517,,Maryland,40-44 yrs,2006.0,S,458642,0.0,S,0.0
20518,Males,Maryland,45-49 yrs,2006.0,14,221101,6.33,24,10.85
20519,Females,Maryland,45-49 yrs,2006.0,0,236482,0.0,0,0.0
20520,,Maryland,45-49 yrs,2006.0,S,457583,0.0,S,0.0
20521,Males,Maryland,50-54 yrs,2006.0,0,191819,0.0,14,7.3
20522,Females,Maryland,50-54 yrs,2006.0,0,211085,0.0,0,0.0
20523,,Maryland,50-54 yrs,2006.0,0,402904,0.0,S,0.0
20524,Males,Maryland,55-59 yrs,2006.0,0,171388,0.0,12,7.0
20525,Females,Maryland,55-59 yrs,2006.0,0,189004,0.0,0,0.0
20526,,Maryland,55-59 yrs,2006.0,0,360392,0.0,S,0.0
20527,Males,Maryland,60-64 yrs,2006.0,0,121980,0.0,0,0.0
20528,Females,Maryland,60-64 yrs,2006.0,0,135879,0.0,0,0.0
20529,,Maryland,60-64 yrs,2006.0,0,257859,0.0,0,0.0
20530,Males,Maryland,65-69 yrs,2006.0,0,87690,0.0,0,0.0
20531,Females,Maryland,65-69 yrs,2006.0,0,100882,0.0,0,0.0
20532,,Maryland,65-69 yrs,2006.0,0,188572,0.0,0,0.0
20533,Males,Maryland,70-74 yrs,2006.0,0,66110,0.0,0,0.0
20534,Females,Maryland,70-74 yrs,2006.0,0,82481,0.0,0,0.0
20535,,Maryland,70-74 yrs,2006.0,0,148591,0.0,0,0.0
20536,Males,Maryland,75-79 yrs,2006.0,0,53279,0.0,0,0.0
20537,Females,Maryland,75-79 yrs,2006.0,0,74257,0.0,0,0.0
20538,,Maryland,75-79 yrs,2006.0,0,127536,0.0,0,0.0
20539,Males,Maryland,80-84 yrs,2006.0,0,36347,0.0,0,0.0
20540,Females,Maryland,80-84 yrs,2006.0,0,61191,0.0,0,0.0
20541,,Maryland,80-84 yrs,2006.0,0,97538,0.0,0,0.0
20542,Males,Maryland,85+ yrs,2006.0,0,25753,0.0,0,0.0
20543,Females,Maryland,85+ yrs,2006.0,0,58330,0.0,0,0.0
20544,,Maryland,85+ yrs,2006.0,0,84083,0.0,0,0.0
20545,Males,Massachusetts,00-04 yrs,2006.0,0,189679,0.0,0,0.0
20546,Females,Massachusetts,00-04 yrs,2006.0,0,182105,0.0,0,0.0
20547,,Massachusetts,00-04 yrs,2006.0,0,371784,0.0,0,0.0
20548,Males,Massachusetts,05-09 yrs,2006.0,0,196721,0.0,0,0.0
20549,Females,Massachusetts,05-09 yrs,2006.0,0,188955,0.0,0,0.0
20550,,Massachusetts,05-09 yrs,2006.0,0,385676,0.0,0,0.0
20551,Males,Massachusetts,10-14 yrs,2006.0,0,216100,0.0,0,0.0
20552,Females,Massachusetts,10-14 yrs,2006.0,0,204842,0.0,0,0.0
20553,,Massachusetts,10-14 yrs,2006.0,0,420942,0.0,0,0.0
20554,Males,Massachusetts,15-19 yrs,2006.0,20,236140,8.47,23,9.74
20555,Females,Massachusetts,15-19 yrs,2006.0,0,229846,0.0,0,0.0
20556,,Massachusetts,15-19 yrs,2006.0,S,465986,0.0,S,0.0
20557,Males,Massachusetts,20-24 yrs,2006.0,35,221454,15.8,41,18.51
20558,Females,Massachusetts,20-24 yrs,2006.0,0,221505,0.0,0,0.0
20559,,Massachusetts,20-24 yrs,2006.0,S,442959,0.0,S,0.0
20560,Males,Massachusetts,25-29 yrs,2006.0,12,205567,5.84,19,9.24
20561,Females,Massachusetts,25-29 yrs,2006.0,0,210919,0.0,0,0.0
20562,,Massachusetts,25-29 yrs,2006.0,S,416486,0.0,S,0.0
20563,Males,Massachusetts,30-34 yrs,2006.0,15,197721,7.59,17,8.6
20564,Females,Massachusetts,30-34 yrs,2006.0,0,204192,0.0,0,0.0
20565,,Massachusetts,30-34 yrs,2006.0,S,401913,0.0,S,0.0
20566,Males,Massachusetts,35-39 yrs,2006.0,10,227443,4.4,15,6.6
20567,Females,Massachusetts,35-39 yrs,2006.0,0,238939,0.0,0,0.0
20568,,Massachusetts,35-39 yrs,2006.0,S,466382,0.0,S,0.0
20569,Males,Massachusetts,40-44 yrs,2006.0,0,250924,0.0,11,4.38
20570,Females,Massachusetts,40-44 yrs,2006.0,0,260081,0.0,0,0.0
20571,,Massachusetts,40-44 yrs,2006.0,0,511005,0.0,S,0.0
20572,Males,Massachusetts,45-49 yrs,2006.0,0,249423,0.0,0,0.0
20573,Females,Massachusetts,45-49 yrs,2006.0,0,261958,0.0,0,0.0
20574,,Massachusetts,45-49 yrs,2006.0,0,511381,0.0,12,2.35
20575,Males,Massachusetts,50-54 yrs,2006.0,0,221657,0.0,0,0.0
20576,Females,Massachusetts,50-54 yrs,2006.0,0,234137,0.0,0,0.0
20577,,Massachusetts,50-54 yrs,2006.0,0,455794,0.0,0,0.0
20578,Males,Massachusetts,55-59 yrs,2006.0,0,197989,0.0,0,0.0
20579,Females,Massachusetts,55-59 yrs,2006.0,0,213614,0.0,0,0.0
20580,,Massachusetts,55-59 yrs,2006.0,0,411603,0.0,0,0.0
20581,Males,Massachusetts,60-64 yrs,2006.0,0,140741,0.0,0,0.0
20582,Females,Massachusetts,60-64 yrs,2006.0,0,156200,0.0,0,0.0
20583,,Massachusetts,60-64 yrs,2006.0,0,296941,0.0,0,0.0
20584,Males,Massachusetts,65-69 yrs,2006.0,0,100856,0.0,0,0.0
20585,Females,Massachusetts,65-69 yrs,2006.0,0,117398,0.0,0,0.0
20586,,Massachusetts,65-69 yrs,2006.0,0,218254,0.0,0,0.0
20587,Males,Massachusetts,70-74 yrs,2006.0,0,83052,0.0,0,0.0
20588,Females,Massachusetts,70-74 yrs,2006.0,0,104264,0.0,0,0.0
20589,,Massachusetts,70-74 yrs,2006.0,0,187316,0.0,0,0.0
20590,Males,Massachusetts,75-79 yrs,2006.0,0,72121,0.0,0,0.0
20591,Females,Massachusetts,75-79 yrs,2006.0,0,101524,0.0,0,0.0
20592,,Massachusetts,75-79 yrs,2006.0,0,173645,0.0,0,0.0
20593,Males,Massachusetts,80-84 yrs,2006.0,0,52572,0.0,0,0.0
20594,Females,Massachusetts,80-84 yrs,2006.0,0,87757,0.0,0,0.0
20595,,Massachusetts,80-84 yrs,2006.0,0,140329,0.0,0,0.0
20596,Males,Massachusetts,85+ yrs,2006.0,0,38739,0.0,0,0.0
20597,Females,Massachusetts,85+ yrs,2006.0,0,92949,0.0,0,0.0
20598,,Massachusetts,85+ yrs,2006.0,0,131688,0.0,0,0.0
20599,Males,Michigan,00-04 yrs,2006.0,0,324854,0.0,0,0.0
20600,Females,Michigan,00-04 yrs,2006.0,0,310606,0.0,0,0.0
20601,,Michigan,00-04 yrs,2006.0,0,635460,0.0,15,2.36
20602,Males,Michigan,05-09 yrs,2006.0,0,342896,0.0,0,0.0
20603,Females,Michigan,05-09 yrs,2006.0,0,326962,0.0,0,0.0
20604,,Michigan,05-09 yrs,2006.0,0,669858,0.0,0,0.0
20605,Males,Michigan,10-14 yrs,2006.0,0,374711,0.0,0,0.0
20606,Females,Michigan,10-14 yrs,2006.0,0,355922,0.0,0,0.0
20607,,Michigan,10-14 yrs,2006.0,0,730633,0.0,0,0.0
20608,Males,Michigan,15-19 yrs,2006.0,77,390161,19.74,83,21.27
20609,Females,Michigan,15-19 yrs,2006.0,0,370740,0.0,13,3.51
20610,,Michigan,15-19 yrs,2006.0,S,760901,0.0,96,12.62
20611,Males,Michigan,20-24 yrs,2006.0,80,346960,23.06,83,23.92
20612,Females,Michigan,20-24 yrs,2006.0,10,335277,2.98,14,4.18
20613,,Michigan,20-24 yrs,2006.0,90,682237,13.19,97,14.22
20614,Males,Michigan,25-29 yrs,2006.0,75,305752,24.53,89,29.11
20615,Females,Michigan,25-29 yrs,2006.0,12,303211,3.96,17,5.61
20616,,Michigan,25-29 yrs,2006.0,87,608963,14.29,106,17.41
20617,Males,Michigan,30-34 yrs,2006.0,79,302476,26.12,87,28.76
20618,Females,Michigan,30-34 yrs,2006.0,0,307617,0.0,0,0.0
20619,,Michigan,30-34 yrs,2006.0,S,610093,0.0,S,0.0
20620,Males,Michigan,35-39 yrs,2006.0,39,344356,11.33,51,14.81
20621,Females,Michigan,35-39 yrs,2006.0,0,346989,0.0,11,3.17
20622,,Michigan,35-39 yrs,2006.0,S,691345,0.0,62,8.97
20623,Males,Michigan,40-44 yrs,2006.0,39,372573,10.47,55,14.76
20624,Females,Michigan,40-44 yrs,2006.0,10,375781,2.66,20,5.32
20625,,Michigan,40-44 yrs,2006.0,49,748354,6.55,75,10.02
20626,Males,Michigan,45-49 yrs,2006.0,30,390747,7.68,46,11.77
20627,Females,Michigan,45-49 yrs,2006.0,0,401198,0.0,0,0.0
20628,,Michigan,45-49 yrs,2006.0,S,791945,0.0,S,0.0
20629,Males,Michigan,50-54 yrs,2006.0,20,357972,5.59,36,10.06
20630,Females,Michigan,50-54 yrs,2006.0,0,369612,0.0,12,3.25
20631,,Michigan,50-54 yrs,2006.0,S,727584,0.0,48,6.6
20632,Males,Michigan,55-59 yrs,2006.0,0,314482,0.0,16,5.09
20633,Females,Michigan,55-59 yrs,2006.0,0,328813,0.0,0,0.0
20634,,Michigan,55-59 yrs,2006.0,10,643295,1.55,S,0.0
20635,Males,Michigan,60-64 yrs,2006.0,0,225447,0.0,13,5.77
20636,Females,Michigan,60-64 yrs,2006.0,0,240523,0.0,0,0.0
20637,,Michigan,60-64 yrs,2006.0,13,465970,2.79,S,0.0
20638,Males,Michigan,65-69 yrs,2006.0,0,166869,0.0,0,0.0
20639,Females,Michigan,65-69 yrs,2006.0,0,186564,0.0,0,0.0
20640,,Michigan,65-69 yrs,2006.0,0,353433,0.0,0,0.0
20641,Males,Michigan,70-74 yrs,2006.0,0,130282,0.0,0,0.0
20642,Females,Michigan,70-74 yrs,2006.0,0,159431,0.0,0,0.0
20643,,Michigan,70-74 yrs,2006.0,0,289713,0.0,0,0.0
20644,Males,Michigan,75-79 yrs,2006.0,0,110856,0.0,0,0.0
20645,Females,Michigan,75-79 yrs,2006.0,0,148360,0.0,0,0.0
20646,,Michigan,75-79 yrs,2006.0,0,259216,0.0,0,0.0
20647,Males,Michigan,80-84 yrs,2006.0,0,76604,0.0,0,0.0
20648,Females,Michigan,80-84 yrs,2006.0,0,121458,0.0,0,0.0
20649,,Michigan,80-84 yrs,2006.0,0,198062,0.0,0,0.0
